id,title,open_state,url,time_left_to_submission,themes,registrations_count,featured,organization_name,start_date,end_date
18778,WAI Global Responsible AI Hackathon,upcoming,https://wai-responsible-ai-hackathon.devpost.com/,35 days left,"[{'id': 17, 'name': 'Low/No Code'}, {'id': 13, 'name': 'Social Good'}, {'id': 18, 'name': 'Design'}]",67,False,Women in AI,"Nov 03, 2023","Nov 05, 2023"
19217,HappyHacks III,upcoming,https://happyhacks3.devpost.com/,35 days left,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 6, 'name': 'Machine Learning/AI'}, {'id': 11, 'name': 'Productivity'}]",65,False,Happy Hackers Foundation,"Nov 03, 2023","Nov 05, 2023"
19287,Innovate Hacks,upcoming,https://innovate-hacks.devpost.com/,56 days left,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 6, 'name': 'Machine Learning/AI'}, {'id': 22, 'name': 'Open Ended'}]",63,False,Hack Club,"Nov 13, 2023","Nov 26, 2023"
18712,CLOSED for SIGNUPS - Code For a Cause 2023 - Chicago,upcoming,https://fitch-code4good-chicago.devpost.com/,73 days left,"[{'id': 13, 'name': 'Social Good'}]",60,False,Fitch,"Dec 11, 2023","Dec 13, 2023"
19248,INRIX Hack 2023,upcoming,https://inrix-hack-2023.devpost.com/,42 days left,"[{'id': 21, 'name': 'Enterprise'}, {'id': 26, 'name': 'Mobile'}, {'id': 25, 'name': 'Web'}]",49,False,SCU ACM x INRIX,"Nov 11, 2023","Nov 12, 2023"
19314,Leh-Laf Hackathon,upcoming,https://leh-laf-2023.devpost.com/,42 days left,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 19, 'name': 'Education'}, {'id': 13, 'name': 'Social Good'}]",43,False,Lehigh CSBA,"Nov 11, 2023","Nov 12, 2023"
19095,MakeUC,upcoming,https://makeuc-2023.devpost.com/,35 days left,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}]",41,False,IEEE@UC,"Nov 04, 2023","Nov 05, 2023"
18781,Girls in Tech SF Hacking for Humanity 2023,upcoming,https://girlsintech2023.devpost.com/,42 days left,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 17, 'name': 'Low/No Code'}, {'id': 13, 'name': 'Social Good'}]",38,False,Girls in Tech SF,"Nov 11, 2023","Nov 12, 2023"
19432,HarvestHacks Bay Area,upcoming,https://ycwhacks.devpost.com/,50 days left,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 17, 'name': 'Low/No Code'}, {'id': 6, 'name': 'Machine Learning/AI'}]",36,False,Youth Coding Workshops,"Nov 01, 2023","Nov 20, 2023"
17971,LaunchHacks IV,closed,https://launchhacks-iv.devpost.com/,0 days left,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 19, 'name': 'Education'}, {'id': 22, 'name': 'Open Ended'}]",35,False,LaunchHacks,"Apr 08, 2023","Apr 09, 2023"
19462,CAPTURETHEWORLD,upcoming,https://capturetheworld.devpost.com/,29 days left,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 6, 'name': 'Machine Learning/AI'}, {'id': 13, 'name': 'Social Good'}]",29,False,Youth Coding Workshops,"Oct 28, 2023","Oct 30, 2023"
19272,HackNJIT 2023,upcoming,https://hacknjit-2023.devpost.com/,35 days left,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 19, 'name': 'Education'}, {'id': 22, 'name': 'Open Ended'}]",28,False,NJIT ACM,"Nov 04, 2023","Nov 05, 2023"
17365,Hoya Hacks 2024,closed,https://hoya-hacks-2024.devpost.com/,0 days left,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}, {'id': 13, 'name': 'Social Good'}]",27,False,Hoya Hacks,"Jan 26, 2023","Jan 28, 2023"
19310,Pebble Change the World Hackathon ($70K in prizes),upcoming,https://pebble-change-the-world.devpost.com/,36 days left,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 13, 'name': 'Social Good'}, {'id': 11, 'name': 'Productivity'}]",25,False,Pebble Education,"Oct 27, 2023","Nov 06, 2023"
19414,Solo Hacks 1.0,upcoming,https://solo-hacks-1-0.devpost.com/,49 days left,"[{'id': 6, 'name': 'Machine Learning/AI'}, {'id': 19, 'name': 'Education'}, {'id': 13, 'name': 'Social Good'}]",25,False,grayscale,"Nov 18, 2023","Nov 19, 2023"
18319,LearnHacks ,upcoming,https://colearn-hacks.devpost.com/,35 days left,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 17, 'name': 'Low/No Code'}, {'id': 13, 'name': 'Social Good'}]",23,False,LearnHacks,"Nov 03, 2023","Nov 05, 2023"
19189,Hacking for Humanity - Tech para la inclusión financiera,upcoming,https://hacking-for-humanity-dr-2023.devpost.com/,42 days left,"[{'id': 19, 'name': 'Education'}, {'id': 3, 'name': 'Fintech'}, {'id': 13, 'name': 'Social Good'}]",23,False,Girls in Tech DR,"Nov 10, 2023","Nov 12, 2023"
19318,LearnHacks,upcoming,https://learnhacks-1.devpost.com/,27 days left,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 19, 'name': 'Education'}, {'id': 13, 'name': 'Social Good'}]",19,False,LearnHacks,"Oct 27, 2023","Oct 28, 2023"
18909,LexHack 2023,upcoming,https://lexhack2023.devpost.com/,42 days left,"[{'id': 23, 'name': 'Beginner Friendly'}]",19,False,Lexhack,"Nov 11, 2023","Nov 12, 2023"
19306,HappyHacks IV,upcoming,https://happyhacks4.devpost.com/,63 days left,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 6, 'name': 'Machine Learning/AI'}, {'id': 11, 'name': 'Productivity'}]",19,False,Happy Hackers Foundation,"Dec 01, 2023","Dec 03, 2023"
18773,Horror Hacks 2023,upcoming,https://horror-hacks-23.devpost.com/,27 days left,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 18, 'name': 'Design'}, {'id': 25, 'name': 'Web'}]",18,False,Alpharetta HS Hack Club,"Oct 27, 2023","Oct 28, 2023"
19406,Cal Hacks 10.0,upcoming,https://cal-hacks-10.devpost.com/,27 days left,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}]",17,False,Cal Hacks,"Oct 27, 2023","Oct 28, 2023"
19230,Hackathon 2023 - #Tech4Good,upcoming,https://hackathon-2023-for-health.devpost.com/,35 days left,"[{'id': 18, 'name': 'Design'}, {'id': 16, 'name': 'Health'}, {'id': 13, 'name': 'Social Good'}]",17,False,iStart Valley,"Nov 03, 2023","Nov 05, 2023"
19377,HackBlue Cyber Hackathon,upcoming,https://hackblue.devpost.com/,58 days left,"[{'id': 9, 'name': 'Cybersecurity'}, {'id': 17, 'name': 'Low/No Code'}, {'id': 22, 'name': 'Open Ended'}]",17,False,HackBlue,"Nov 17, 2023","Nov 28, 2023"
19175,Epson Innovation Challenge #3,upcoming,https://epson-innovation-challenge3.devpost.com/,33 days left,"[{'id': 6, 'name': 'Machine Learning/AI'}, {'id': 22, 'name': 'Open Ended'}, {'id': 11, 'name': 'Productivity'}]",16,False,Foundry 415 Innovation Group,"Oct 26, 2023","Nov 03, 2023"
19243,"Cornucodia ($17k+ in prizes, internship opportunities)",upcoming,https://cornucodia.devpost.com/,58 days left,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 17, 'name': 'Low/No Code'}, {'id': 22, 'name': 'Open Ended'}]",15,False,APEERS,"Nov 01, 2023","Nov 28, 2023"
18979,D Incuvator,upcoming,https://d-incuvator-18979.devpost.com/,76 days left,"[{'id': 28, 'name': 'Databases'}, {'id': 19, 'name': 'Education'}, {'id': 12, 'name': 'Lifehacks'}]",15,False,University of Colorado Denver,"Dec 15, 2023","Dec 16, 2023"
18761,HackRPI X,upcoming,https://hackrpi-x-2023.devpost.com/,35 days left,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}, {'id': 13, 'name': 'Social Good'}]",13,False,Rensselaer Polytechnic Institute,"Nov 04, 2023","Nov 05, 2023"
19418,HackUTD X,upcoming,https://hackutd-x.devpost.com/,35 days left,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}, {'id': 13, 'name': 'Social Good'}]",13,False,hackutd,"Nov 04, 2023","Nov 05, 2023"
19434,Hack the Change 2023,upcoming,https://hack-the-change-2023-19434.devpost.com/,42 days left,"[{'id': 22, 'name': 'Open Ended'}, {'id': 11, 'name': 'Productivity'}, {'id': 13, 'name': 'Social Good'}]",13,False,Code the Change YYC,"Nov 10, 2023","Nov 12, 2023"
18794,PioneerHacks V,closed,https://pioneerhacks-v.devpost.com/,0 days left,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}, {'id': 13, 'name': 'Social Good'}]",13,False,Tinovation,"Feb 17, 2023","Feb 18, 2023"
19257,The Tiger Games,upcoming,https://the-tiger-games-2.devpost.com/,35 days left,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}, {'id': 13, 'name': 'Social Good'}]",12,False,Computing Org for Multicultural Students,"Nov 04, 2023","Nov 05, 2023"
18742,Just Hack: A Just Transition Challenge,upcoming,https://justhack2023.devpost.com/,48 days left,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}, {'id': 13, 'name': 'Social Good'}]",12,False,Latino Community Fund,"Nov 17, 2023","Nov 18, 2023"
19210,MksU Hackfest 2023,upcoming,https://mksu-hackfest-2023.devpost.com/,47 days left,"[{'id': 7, 'name': 'IoT'}, {'id': 6, 'name': 'Machine Learning/AI'}, {'id': 26, 'name': 'Mobile'}]",11,False,Machakos University Tech Community,"Nov 16, 2023","Nov 17, 2023"
17723,[See desc for more info] PlanetUnity Winter '23 - WORLD,closed,https://planetunity-winter-23-world.devpost.com/,0 days left,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}, {'id': 13, 'name': 'Social Good'}]",11,False,Planet Unity,"Feb 17, 2023","Feb 25, 2023"
19334,Bharat TechXperience,upcoming,https://bharat-techxperience-19334.devpost.com/,27 days left,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 13, 'name': 'Social Good'}, {'id': 25, 'name': 'Web'}]",10,False,Google Developer Student Clubs,"Oct 27, 2023","Oct 28, 2023"
19336,AI for Good Hackathon,upcoming,https://2023aiforgoodhackathon.devpost.com/,35 days left,"[{'id': 6, 'name': 'Machine Learning/AI'}, {'id': 13, 'name': 'Social Good'}]",10,False,Florida Data Science for Good,"Nov 03, 2023","Nov 05, 2023"
16194,NextStep Hacks 2023,upcoming,https://nextstep2023.devpost.com/,77 days left,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 19, 'name': 'Education'}, {'id': 13, 'name': 'Social Good'}]",10,False,HackAlphaX,"Dec 15, 2023","Dec 17, 2023"
18731,HackSimBuild 2024,closed,https://hacksimbuild-2024.devpost.com/,0 days left,"[{'id': 18, 'name': 'Design'}, {'id': 2, 'name': 'DevOps'}, {'id': 13, 'name': 'Social Good'}]",10,False,IBPSA-USA,"May 20, 2023","May 21, 2023"
19199,SkyHack 2023,upcoming,https://skyhack-2023.devpost.com/,35 days left,"[{'id': 18, 'name': 'Design'}, {'id': 19, 'name': 'Education'}, {'id': 13, 'name': 'Social Good'}]",9,False,Kent State University,"Nov 03, 2023","Nov 05, 2023"
19431,QubitX Hacks,closed,https://qubitx.devpost.com/,0 days left,"[{'id': 28, 'name': 'Databases'}, {'id': 17, 'name': 'Low/No Code'}, {'id': 6, 'name': 'Machine Learning/AI'}]",9,False,QubitX,"Dec 22, 2023","Jan 14, 2023"
19220,-,upcoming,https://hackcbs.devpost.com/,35 days left,"[{'id': 25, 'name': 'Web'}]",8,False,other,"Nov 03, 2023","Nov 05, 2023"
19313,Interledger Hackathon - ILP Summit 2023 Edition,upcoming,https://interledger-hackathon-2023.devpost.com/,91 days left,"[{'id': 3, 'name': 'Fintech'}, {'id': 17, 'name': 'Low/No Code'}, {'id': 25, 'name': 'Web'}]",7,False,Interledger Foundation,"Nov 08, 2023",
19449,GNEC Hackathon 2024 - Compete For UN - Affiliated / NGO Internships and prizes,closed,https://gnec-hackathon-2024.devpost.com/,0 days left,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 13, 'name': 'Social Good'}, {'id': 25, 'name': 'Web'}]",7,False,Global NGO Executive Committee,"Jan 21, 2023","Feb 11, 2023"
19365,Analytics For Good Hackathon,closed,https://analytics-for-good-hackathon.devpost.com/,0 days left,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 10, 'name': 'Communication'}, {'id': 13, 'name': 'Social Good'}]",6,False,University of Minnesota,"Feb 01, 2023","Feb 03, 2023"
19356,Evergreen Grand Hackathon,upcoming,https://evergreen-grand-hackathon.devpost.com/,64 days left,"[{'id': 6, 'name': 'Machine Learning/AI'}, {'id': 22, 'name': 'Open Ended'}, {'id': 11, 'name': 'Productivity'}]",5,False,Evergreen Valley College,"Nov 14, 2023","Dec 04, 2023"
19476,Hack@Davidson II,closed,https://hackatdavidson.devpost.com/,0 days left,"[{'id': 18, 'name': 'Design'}, {'id': 17, 'name': 'Low/No Code'}, {'id': 6, 'name': 'Machine Learning/AI'}]",5,False,Hack@Davidson,"Feb 02, 2023","Feb 04, 2023"
19114,GDSC Minerva DevFest on Campus | Hackathon,upcoming,https://gdscminerva-devhack.devpost.com/,35 days left,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 6, 'name': 'Machine Learning/AI'}, {'id': 25, 'name': 'Web'}]",4,False,GDSC Minerva,"Oct 28, 2023","Nov 05, 2023"
19324,YCP Hacks 2023,upcoming,https://ycp-hacks-2023.devpost.com/,35 days left,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 18, 'name': 'Design'}, {'id': 22, 'name': 'Open Ended'}]",4,False,YCP Hacks,"Nov 03, 2023","Nov 05, 2023"
19368,Code for Cause,upcoming,https://codeforcause.devpost.com/,91 days left,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}, {'id': 13, 'name': 'Social Good'}]",4,False,Hack Club,"Dec 09, 2023",
18954,McHacks'24: Mario's Odyssey of Innovation,closed,https://mchacksnsbe.devpost.com/,0 days left,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 10, 'name': 'Communication'}, {'id': 16, 'name': 'Health'}]",4,False,NSBE,"Feb 10, 2023","Feb 11, 2023"
19205,VandyHacks X,upcoming,https://vandyhacks-x.devpost.com/,27 days left,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 19, 'name': 'Education'}, {'id': 22, 'name': 'Open Ended'}]",3,True,VandyHacks,"Oct 28, 2023","Oct 28, 2023"
19043,myNetworkHer[Hacks],upcoming,https://mynetworkher-hacks.devpost.com/,91 days left,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}, {'id': 13, 'name': 'Social Good'}]",3,False,myNetworkHer,"Nov 04, 2023",
